Transaction ID,Date,Amount,Account Number,Transaction Type,Suspicious Flag,Daily Transaction Count,Daily Transaction Volume,Monthly Transaction Count,Monthly Transaction Volume,Previous Alert,Geolocation,MCC,Customer Age,Device ID,Transaction Channel,Risk Score
TRX0784,2024-02-01,9540.20,1234567890,SWIFT,1,2,10401.63,31,46247.51,1,"34.0522,-118.2437",,47,DEV123,Mobile,91
TRX0785,2024-03-06,2525.88,3333444455,RTGS,0,5,7246.92,44,99289.42,1,"40.7128,-74.0060",,30,DEV202,ATM,22
TRX0786,2024-02-02,382.78,1234567890,UPI,0,1,382.78,32,46630.29,0,"35.6762,139.6503",,49,DEV123,Online,10
TRX0787,2024-02-06,1534.23,3333444455,DRTF,0,2,5801.32,45,89780.20,1,"19.0760,72.8777",,38,DEV202,ATM,14
TRX0788,2024-01-14,1917.78,3333444455,DRTF,0,4,4942.21,50,119289.53,1,"19.0760,72.8777",,59,DEV202,Branch,18
TRX0789,2024-02-27,462.21,1234567890,UPI,0,1,462.21,33,47092.50,1,"51.5074,-0.1278",,48,DEV123,Online,10
TRX0790,2024-02-19,5449.10,3333444455,SWIFT,0,2,6491.65,46,95229.30,0,"40.7128,-74.0060",,50,DEV202,Mobile,44
TRX0791,2024-03-25,1724.13,3333444455,DRTF,0,3,2149.98,45,101013.55,0,"34.0522,-118.2437",,54,DEV202,Mobile,14
TRX0792,2024-01-10,973.96,1234567890,DUTF,0,2,6773.45,54,108836.89,0,"19.0760,72.8777",,41,DEV123,Mobile,12
TRX0793,2024-01-23,1262.15,8888999900,SWIFT,0,2,3089.56,40,55536.08,0,"34.0522,-118.2437",,32,DEV303,Mobile,10
TRX0794,2024-01-25,1051.61,3333444455,ACH,0,1,1051.61,51,120341.14,0,"34.0522,-118.2437",,33,DEV202,Online,11
TRX0795,2024-01-24,3377.67,1234567890,SWIFT,0,1,3377.67,55,112214.56,1,"34.0522,-118.2437",,37,DEV123,Branch,28
TRX0796,2024-01-25,1756.49,8888999900,NEFT,0,1,1756.49,41,57292.57,0,"34.0522,-118.2437",,27,DEV303,ATM,20
TRX0797,2024-01-09,207.12,8888999900,UPI,0,3,1694.37,42,57499.69,1,"34.0522,-118.2437",,56,DEV303,Branch,10
TRX0798,2024-02-22,1551.98,1234567890,CUTF,0,2,3534.92,34,48644.48,1,"40.7128,-74.0060",,32,DEV123,ATM,10
TRX0799,2024-02-18,9062.71,7777888899,SWIFT,1,4,21170.99,50,94584.26,1,"35.6762,139.6503",,62,DEV101,ATM,88
TRX0800,2024-01-06,989.14,8888999900,NEFT,0,3,1679.52,43,58488.83,0,"34.0522,-118.2437",,27,DEV303,Online,10
TRX0801,2024-01-20,850.01,1234567890,DUTF,0,4,1395.50,56,113064.57,0,"34.0522,-118.2437",,42,DEV123,ATM,10
TRX0802,2024-02-16,435.40,5555666677,UPI,0,1,435.40,44,93471.93,0,"51.5074,-0.1278",,30,DEV789,ATM,10
TRX0803,2024-03-04,862.28,9876543210,CUTF,0,2,5210.73,37,40822.94,0,"35.6762,139.6503",,65,DEV456,Mobile,12
TRX0804,2024-01-27,480.63,9876543210,NEFT,0,2,1669.10,49,95552.27,1,"40.7128,-74.0060",,64,DEV456,ATM,11
TRX0805,2024-03-17,21.71,5555666677,IMPS,0,5,9758.76,47,74164.31,0,"51.5074,-0.1278",,37,DEV789,Online,10
TRX0806,2024-01-07,1750.48,1234567890,NEFT,0,3,10338.51,57,114815.05,0,"40.7128,-74.0060",,29,DEV123,Branch,12
TRX0807,2024-02-03,1193.05,7777888899,DUTF,0,2,2475.79,51,95777.31,1,"19.0760,72.8777",,49,DEV101,Branch,17
TRX0808,2024-02-16,3914.58,8888999900,SWIFT,0,3,6423.99,37,70421.51,1,"51.5074,-0.1278",,43,DEV303,ATM,47
TRX0809,2024-01-23,9348.43,8888999900,SWIFT,1,3,12437.99,44,67837.26,1,"40.7128,-74.0060",,36,DEV303,Online,92
TRX0810,2024-01-14,2149.27,9876543210,RTGS,0,1,2149.27,50,97701.54,1,"19.0760,72.8777",,29,DEV456,Online,28
TRX0811,2024-01-21,429.82,3333444455,UPI,0,2,510.04,52,120770.96,1,"35.6762,139.6503",,39,DEV202,Online,10
TRX0812,2024-03-29,1586.03,9876543210,NEFT,0,3,2684.30,38,42408.97,0,"34.0522,-118.2437",,34,DEV456,Online,13
TRX0813,2024-01-19,974.49,1234567890,NEFT,0,2,3731.10,58,115789.54,0,"35.6762,139.6503",,33,DEV123,ATM,18
TRX0814,2024-03-11,889.84,3333444455,ACH,0,3,8455.80,46,101903.39,1,"40.7128,-74.0060",,55,DEV202,Branch,10
TRX0815,2024-03-02,7585.74,9876543210,SWIFT,1,2,7942.63,39,49994.71,1,"40.7128,-74.0060",,46,DEV456,Online,71
TRX0816,2024-02-29,761.21,9876543210,CUTF,0,1,761.21,49,83145.52,1,"51.5074,-0.1278",,41,DEV456,Mobile,13
TRX0817,2024-01-20,5589.63,8888999900,SWIFT,0,2,7548.40,45,73426.89,0,"51.5074,-0.1278",,38,DEV303,Mobile,46
TRX0818,2024-03-06,270.18,9876543210,UPI,0,3,5851.84,40,50264.89,1,"19.0760,72.8777",,64,DEV456,Online,10
TRX0819,2024-02-16,9885.78,5555666677,RTGS,1,2,10321.18,45,103357.71,1,"34.0522,-118.2437",,53,DEV789,Branch,100
TRX0820,2024-01-21,851.04,9876543210,DRTF,0,2,2249.80,51,98552.58,1,"34.0522,-118.2437",,41,DEV456,Mobile,10
TRX0821,2024-02-11,1862.76,3333444455,ACH,0,3,3706.10,47,97092.06,0,"34.0522,-118.2437",,57,DEV202,ATM,28
TRX0822,2024-02-23,152.33,1234567890,CRTF,0,1,152.33,35,48796.81,0,"34.0522,-118.2437",,54,DEV123,Online,10
TRX0823,2024-03-29,3444.40,9876543210,RTGS,0,4,6128.70,41,53709.29,1,"34.0522,-118.2437",,42,DEV456,ATM,39
TRX0824,2024-02-29,889.17,8888999900,CRTF,0,5,5305.59,38,71310.68,0,"34.0522,-118.2437",,46,DEV303,Mobile,10
TRX0825,2024-01-23,164.63,5555666677,UPI,0,4,4401.92,42,68292.76,1,"35.6762,139.6503",,45,DEV789,Branch,10
TRX0826,2024-02-03,8170.34,7777888899,RTGS,1,3,10646.13,52,103947.65,0,"35.6762,139.6503",,46,DEV101,Online,76
TRX0827,2024-03-24,913.17,1234567890,DUTF,0,3,3177.78,37,68432.27,1,"34.0522,-118.2437",,59,DEV123,Online,15
TRX0828,2024-01-29,605.16,5555666677,CRTF,0,3,2171.14,43,68897.92,1,"34.0522,-118.2437",,54,DEV789,ATM,14
TRX0829,2024-03-03,4759.48,8888999900,RTGS,0,5,16761.52,49,54438.70,1,"19.0760,72.8777",,30,DEV303,Branch,44
TRX0830,2024-02-22,1930.90,7777888899,DRTF,0,1,1930.90,53,105878.55,1,"35.6762,139.6503",,32,DEV101,ATM,22
TRX0831,2024-02-01,124.73,3333444455,DRTF,0,1,124.73,48,97216.79,1,"35.6762,139.6503",,38,DEV202,Online,10
TRX0832,2024-01-12,784.32,9876543210,NEFT,0,4,2130.58,52,99336.90,0,"51.5074,-0.1278",,54,DEV456,Mobile,10
TRX0833,2024-03-23,1638.79,9876543210,SWIFT,0,1,1638.79,42,55348.08,1,"51.5074,-0.1278",,44,DEV456,Branch,18
TRX0834,2024-02-19,433.24,3333444455,NEFT,0,3,6924.89,49,97650.03,1,"40.7128,-74.0060",,25,DEV202,Mobile,13
TRX0835,2024-01-04,4132.21,5555666677,RTGS,0,2,4558.83,44,73030.13,0,"35.6762,139.6503",,53,DEV789,Online,41
TRX0836,2024-02-03,1035.89,5555666677,CRTF,0,4,5941.53,46,104393.60,0,"40.7128,-74.0060",,64,DEV789,Branch,12
TRX0837,2024-02-04,479.52,5555666677,IMPS,0,2,1184.49,47,104873.12,0,"35.6762,139.6503",,52,DEV789,ATM,10
TRX0838,2024-03-17,1994.02,3333444455,NEFT,0,1,1994.02,47,103897.41,0,"34.0522,-118.2437",,43,DEV202,Online,11
TRX0839,2024-02-14,1814.76,8888999900,CUTF,0,1,1814.76,39,73125.44,0,"19.0760,72.8777",,26,DEV303,Branch,26
TRX0840,2024-02-05,281.29,8888999900,ACH,0,3,2454.86,40,73406.73,0,"34.0522,-118.2437",,49,DEV303,ATM,10
TRX0841,2024-01-26,3608.62,3333444455,RTGS,0,3,12514.84,53,124379.58,0,"51.5074,-0.1278",,48,DEV202,Mobile,40
TRX0842,2024-03-03,396.76,9876543210,UPI,0,2,2126.46,43,55744.84,1,"35.6762,139.6503",,58,DEV456,Mobile,10
TRX0843,2024-02-09,440.40,9876543210,UPI,0,4,8515.60,50,83585.92,1,"40.7128,-74.0060",,33,DEV456,Online,10
TRX0844,2024-01-18,7094.91,3333444455,RTGS,1,2,9027.12,54,131474.49,0,"34.0522,-118.2437",,63,DEV202,Online,75
TRX0845,2024-03-28,3413.12,8888999900,SWIFT,0,2,3853.22,50,57851.82,1,"34.0522,-118.2437",,27,DEV303,ATM,27
TRX0846,2024-03-18,4014.21,1234567890,RTGS,0,2,5604.91,38,72446.48,0,"19.0760,72.8777",,64,DEV123,Branch,30
TRX0847,2024-03-13,1989.21,1234567890,CUTF,0,2,2112.39,39,74435.69,1,"35.6762,139.6503",,29,DEV123,ATM,16
TRX0848,2024-03-01,436.78,8888999900,DUTF,0,2,1652.79,51,58288.60,0,"51.5074,-0.1278",,50,DEV303,Online,10
TRX0849,2024-01-30,466.84,7777888899,IMPS,0,2,808.35,56,87660.10,0,"34.0522,-118.2437",,43,DEV101,ATM,10
TRX0850,2024-03-30,1127.70,3333444455,CUTF,0,1,1127.70,48,105025.11,1,"40.7128,-74.0060",,44,DEV202,Mobile,20
TRX0851,2024-02-20,766.18,1234567890,DUTF,0,2,1892.46,36,49562.99,0,"51.5074,-0.1278",,41,DEV123,ATM,16
TRX0852,2024-03-04,742.66,8888999900,DUTF,0,4,2700.37,52,59031.26,0,"19.0760,72.8777",,28,DEV303,Mobile,11
TRX0853,2024-02-15,478.01,9876543210,CRTF,0,1,478.01,51,84063.93,1,"40.7128,-74.0060",,57,DEV456,Online,10
TRX0854,2024-03-23,956.28,5555666677,NEFT,0,2,2127.82,48,75120.59,0,"19.0760,72.8777",,65,DEV789,Mobile,10
TRX0855,2024-02-14,417.97,1234567890,DRTF,0,3,788.30,37,49980.96,1,"35.6762,139.6503",,46,DEV123,Branch,10
TRX0856,2024-03-21,668.90,5555666677,ACH,0,2,1921.27,49,75789.49,0,"40.7128,-74.0060",,29,DEV789,Branch,10
TRX0857,2024-01-13,122.50,9876543210,ACH,0,2,8800.46,53,99459.40,1,"35.6762,139.6503",,34,DEV456,ATM,10
TRX0858,2024-01-12,5931.86,5555666677,SWIFT,0,2,6862.88,45,78961.99,1,"19.0760,72.8777",,42,DEV789,Branch,58
TRX0859,2024-01-04,9969.97,7777888899,SWIFT,1,1,9969.97,57,97630.07,1,"19.0760,72.8777",,59,DEV101,Branch,99
TRX0860,2024-01-18,286.62,1234567890,IMPS,0,1,286.62,59,116076.16,0,"19.0760,72.8777",,53,DEV123,Branch,10
TRX0861,2024-03-09,857.91,5555666677,ACH,0,4,4521.86,50,76647.40,0,"19.0760,72.8777",,63,DEV789,ATM,13
TRX0862,2024-02-19,1430.26,3333444455,RTGS,0,4,8355.15,50,99080.29,1,"19.0760,72.8777",,65,DEV202,Online,16
TRX0863,2024-02-18,546.28,5555666677,CUTF,0,3,1807.33,48,105419.40,1,"34.0522,-118.2437",,35,DEV789,Branch,10
TRX0864,2024-02-20,961.39,8888999900,NEFT,0,2,2793.32,41,74368.12,1,"40.7128,-74.0060",,33,DEV303,Branch,10
TRX0865,2024-01-16,348.63,8888999900,NEFT,0,4,11870.91,46,73775.52,1,"51.5074,-0.1278",,48,DEV303,ATM,10
TRX0866,2024-03-15,126.23,7777888899,NEFT,0,2,323.78,40,66705.61,1,"40.7128,-74.0060",,37,DEV101,ATM,10
TRX0867,2024-02-02,838.10,7777888899,CRTF,0,2,1073.51,54,106716.65,1,"34.0522,-118.2437",,36,DEV101,Mobile,10
TRX0868,2024-02-29,483.26,9876543210,UPI,0,2,1244.47,52,84547.19,1,"51.5074,-0.1278",,49,DEV456,Mobile,10
TRX0869,2024-03-14,854.91,1234567890,CUTF,0,1,854.91,40,75290.60,1,"40.7128,-74.0060",,25,DEV123,Online,10
TRX0870,2024-01-26,1140.57,1234567890,CRTF,0,5,9658.67,60,117216.73,0,"40.7128,-74.0060",,53,DEV123,Mobile,10
TRX0871,2024-02-08,5257.59,8888999900,SWIFT,0,2,6108.80,42,79625.71,1,"40.7128,-74.0060",,29,DEV303,ATM,56
TRX0872,2024-03-18,8457.77,1234567890,RTGS,1,3,14062.68,41,83748.37,1,"19.0760,72.8777",,32,DEV123,Online,83
TRX0873,2024-03-14,163.56,7777888899,DUTF,0,2,254.32,41,66869.17,0,"34.0522,-118.2437",,60,DEV101,ATM,10
TRX0874,2024-03-07,1325.98,7777888899,CUTF,0,1,1325.98,42,68195.15,0,"40.7128,-74.0060",,39,DEV101,Mobile,10
TRX0875,2024-03-28,907.53,8888999900,NEFT,0,3,4760.75,53,59938.79,0,"34.0522,-118.2437",,28,DEV303,ATM,14
TRX0876,2024-01-31,1220.53,7777888899,CRTF,0,3,2082.66,58,98850.60,0,"35.6762,139.6503",,30,DEV101,ATM,21
TRX0877,2024-01-02,829.57,5555666677,ACH,0,3,1211.87,46,79791.56,1,"51.5074,-0.1278",,35,DEV789,Mobile,10
TRX0878,2024-02-09,973.39,1234567890,DUTF,0,4,7169.59,38,50954.35,0,"40.7128,-74.0060",,27,DEV123,Mobile,18
TRX0879,2024-02-14,3620.64,8888999900,RTGS,0,2,5435.40,43,83246.35,1,"35.6762,139.6503",,57,DEV303,Online,38
TRX0880,2024-02-12,102.55,9876543210,IMPS,0,2,1475.29,53,84649.74,1,"34.0522,-118.2437",,63,DEV456,Online,10
TRX0881,2024-03-12,66.07,5555666677,ACH,0,5,3868.51,51,76713.47,0,"34.0522,-118.2437",,46,DEV789,Branch,10
TRX0882,2024-01-01,1409.11,5555666677,ACH,0,2,1989.02,47,81200.67,0,"35.6762,139.6503",,64,DEV789,Mobile,14
TRX0883,2024-03-14,833.68,3333444455,NEFT,0,2,2438.92,49,105858.79,0,"35.6762,139.6503",,64,DEV202,Mobile,10
TRX0884,2024-02-27,1897.66,8888999900,SWIFT,0,3,4736.09,44,85144.01,0,"35.6762,139.6503",,40,DEV303,Mobile,28
TRX0885,2024-03-11,8594.11,1234567890,RTGS,1,3,16945.19,42,92342.48,1,"34.0522,-118.2437",,39,DEV123,ATM,77
TRX0886,2024-03-24,305.63,3333444455,IMPS,0,1,305.63,50,106164.42,0,"51.5074,-0.1278",,61,DEV202,Mobile,10
TRX0887,2024-03-27,9867.18,3333444455,SWIFT,1,2,11765.44,51,116031.60,0,"35.6762,139.6503",,49,DEV202,Mobile,100
TRX0888,2024-02-06,284.81,9876543210,IMPS,0,4,7578.56,54,84934.55,0,"51.5074,-0.1278",,29,DEV456,Mobile,11
TRX0889,2024-01-28,436.21,9876543210,IMPS,0,2,2140.88,54,99895.61,0,"40.7128,-74.0060",,64,DEV456,ATM,10
TRX0890,2024-03-28,66.73,3333444455,IMPS,0,1,66.73,52,116098.33,1,"35.6762,139.6503",,56,DEV202,Online,10
TRX0891,2024-01-04,1045.38,3333444455,CRTF,0,4,13034.00,55,132519.87,0,"40.7128,-74.0060",,62,DEV202,ATM,10
TRX0892,2024-02-26,376.46,7777888899,DRTF,0,3,697.36,55,107093.11,1,"35.6762,139.6503",,65,DEV101,Branch,10
TRX0893,2024-02-12,7631.55,5555666677,SWIFT,1,6,20907.42,49,113050.95,1,"51.5074,-0.1278",,51,DEV789,Mobile,71
TRX0894,2024-01-08,1558.15,8888999900,CUTF,0,2,3545.79,47,75333.67,1,"35.6762,139.6503",,59,DEV303,ATM,15
TRX0895,2024-02-22,337.49,5555666677,IMPS,0,2,2305.70,50,113388.44,0,"51.5074,-0.1278",,52,DEV789,Mobile,10
TRX0896,2024-03-26,2357.08,5555666677,RTGS,0,3,9333.48,52,79070.55,1,"19.0760,72.8777",,36,DEV789,Mobile,24
TRX0897,2024-01-11,5872.76,1234567890,SWIFT,0,1,5872.76,61,123089.49,1,"34.0522,-118.2437",,43,DEV123,ATM,63
TRX0898,2024-01-22,609.74,9876543210,DUTF,0,3,8500.82,55,100505.35,0,"40.7128,-74.0060",,26,DEV456,ATM,10
TRX0899,2024-03-22,1723.47,1234567890,DRTF,0,2,1969.53,43,94065.95,1,"34.0522,-118.2437",,51,DEV123,Online,10
TRX0900,2024-01-22,153.18,8888999900,UPI,0,1,153.18,48,75486.85,1,"51.5074,-0.1278",,29,DEV303,ATM,10
TRX0901,2024-01-14,265.23,5555666677,UPI,0,5,3782.80,48,81465.90,0,"19.0760,72.8777",,55,DEV789,Branch,10
TRX0902,2024-01-14,4802.93,5555666677,RTGS,0,6,8585.73,49,86268.83,1,"40.7128,-74.0060",,55,DEV789,ATM,39
TRX0903,2024-02-20,1820.09,7777888899,ACH,0,2,2048.18,56,108913.20,0,"19.0760,72.8777",,43,DEV101,ATM,14
TRX0904,2024-02-12,610.39,8888999900,ACH,0,3,10367.09,45,85754.40,1,"51.5074,-0.1278",,53,DEV303,Mobile,10
TRX0905,2024-01-24,1842.03,3333444455,ACH,0,1,1842.03,56,134361.90,1,"19.0760,72.8777",,31,DEV202,Online,16
TRX0906,2024-01-24,171.52,3333444455,IMPS,0,2,2013.55,57,134533.42,1,"19.0760,72.8777",,48,DEV202,Branch,10
TRX0907,2024-03-29,444.45,8888999900,UPI,0,2,973.10,54,60383.24,0,"34.0522,-118.2437",,44,DEV303,Mobile,10
TRX0908,2024-02-14,317.52,7777888899,UPI,0,5,2041.43,57,109230.72,1,"51.5074,-0.1278",,61,DEV101,Mobile,12
TRX0909,2024-03-28,9015.35,7777888899,RTGS,1,3,20883.50,43,77210.50,1,"35.6762,139.6503",,59,DEV101,Branch,91
TRX0910,2024-02-04,1042.92,5555666677,NEFT,0,3,2227.41,51,114431.36,0,"40.7128,-74.0060",,50,DEV789,Mobile,10
TRX0911,2024-01-01,826.06,9876543210,CUTF,0,3,6622.73,56,101331.41,0,"51.5074,-0.1278",,52,DEV456,Mobile,18
TRX0912,2024-02-18,799.75,5555666677,ACH,0,4,2607.08,52,115231.11,0,"40.7128,-74.0060",,59,DEV789,Branch,16
TRX0913,2024-02-03,621.71,7777888899,NEFT,0,4,11267.84,58,109852.43,1,"40.7128,-74.0060",,38,DEV101,Mobile,10
TRX0914,2024-03-07,992.87,1234567890,NEFT,0,3,10498.17,44,95058.82,0,"34.0522,-118.2437",,49,DEV123,ATM,10
TRX0915,2024-02-07,1509.78,3333444455,CRTF,0,3,10735.49,51,100590.07,0,"35.6762,139.6503",,31,DEV202,Online,22
TRX0916,2024-01-26,379.73,1234567890,IMPS,0,6,10038.40,62,123469.22,0,"40.7128,-74.0060",,56,DEV123,Online,10
TRX0917,2024-01-20,184.98,9876543210,IMPS,0,3,1491.94,57,101516.39,1,"51.5074,-0.1278",,64,DEV456,ATM,10
TRX0918,2024-02-11,437.98,7777888899,DUTF,0,2,936.99,59,110290.41,1,"40.7128,-74.0060",,54,DEV101,Mobile,10
TRX0919,2024-02-02,182.72,1234567890,NEFT,0,2,565.50,39,51137.07,1,"19.0760,72.8777",,47,DEV123,Online,10
TRX0920,2024-01-14,293.94,7777888899,CUTF,0,4,2381.78,59,99144.54,0,"51.5074,-0.1278",,48,DEV101,ATM,10
TRX0921,2024-03-21,1530.46,7777888899,CUTF,0,1,1530.46,44,78740.96,0,"40.7128,-74.0060",,56,DEV101,ATM,24
TRX0922,2024-03-04,1191.01,9876543210,DRTF,0,3,6401.74,44,56935.85,1,"40.7128,-74.0060",,59,DEV456,Branch,20
TRX0923,2024-02-11,395.86,8888999900,NEFT,0,2,601.87,46,86150.26,1,"19.0760,72.8777",,55,DEV303,Mobile,10
TRX0924,2024-01-23,4669.13,8888999900,SWIFT,0,4,17107.12,49,80155.98,1,"34.0522,-118.2437",,65,DEV303,Mobile,36
TRX0925,2024-03-30,1052.47,9876543210,CUTF,0,2,1264.04,45,57988.32,1,"35.6762,139.6503",,65,DEV456,Online,14
TRX0926,2024-02-16,1455.37,3333444455,ACH,0,2,1722.44,52,102045.44,0,"35.6762,139.6503",,49,DEV202,Online,17
TRX0927,2024-03-06,561.88,8888999900,DRTF,0,2,573.16,55,60945.12,1,"34.0522,-118.2437",,37,DEV303,Mobile,10
TRX0928,2024-01-30,1295.02,8888999900,CUTF,0,2,3146.18,50,81451.00,1,"51.5074,-0.1278",,40,DEV303,Mobile,15
TRX0929,2024-02-13,355.15,9876543210,IMPS,0,3,848.28,55,85289.70,1,"19.0760,72.8777",,64,DEV456,Online,10
TRX0930,2024-03-09,191.90,5555666677,UPI,0,5,4713.76,53,79262.45,1,"51.5074,-0.1278",,60,DEV789,Branch,10
TRX0931,2024-02-01,3594.07,8888999900,RTGS,0,1,3594.07,47,89744.33,1,"35.6762,139.6503",,39,DEV303,Online,39
TRX0932,2024-02-20,235.01,3333444455,UPI,0,4,10213.20,53,102280.45,0,"51.5074,-0.1278",,51,DEV202,ATM,10
TRX0933,2024-02-08,110.73,9876543210,IMPS,0,4,4492.50,56,85400.43,0,"19.0760,72.8777",,41,DEV456,Branch,10
TRX0934,2024-02-11,815.03,3333444455,DRTF,0,4,4521.13,54,103095.48,0,"40.7128,-74.0060",,55,DEV202,Mobile,10
TRX0935,2024-01-07,671.62,5555666677,ACH,0,1,671.62,50,86940.45,1,"40.7128,-74.0060",,57,DEV789,Online,11
TRX0936,2024-03-09,9227.26,9876543210,RTGS,1,1,9227.26,46,67215.58,1,"35.6762,139.6503",,27,DEV456,Online,93
TRX0937,2024-03-21,1378.54,9876543210,CUTF,0,3,2696.48,47,68594.12,0,"19.0760,72.8777",,43,DEV456,Branch,21
TRX0938,2024-02-22,899.64,5555666677,DRTF,0,3,3205.34,53,116130.75,0,"51.5074,-0.1278",,35,DEV789,Online,10
TRX0939,2024-02-22,447.28,5555666677,DUTF,0,4,3652.62,54,116578.03,1,"51.5074,-0.1278",,41,DEV789,Branch,11
TRX0940,2024-01-17,144.88,1234567890,IMPS,0,4,13580.70,63,123614.10,1,"51.5074,-0.1278",,30,DEV123,ATM,10
TRX0941,2024-01-27,3060.28,3333444455,RTGS,0,4,12460.79,58,137593.70,0,"35.6762,139.6503",,30,DEV202,ATM,27
TRX0942,2024-01-27,16.34,1234567890,IMPS,0,1,16.34,64,123630.44,0,"19.0760,72.8777",,40,DEV123,Online,10
TRX0943,2024-03-09,2578.19,1234567890,SWIFT,0,1,2578.19,45,97637.01,0,"51.5074,-0.1278",,60,DEV123,Mobile,31
TRX0944,2024-02-20,927.52,8888999900,CUTF,0,3,3720.84,48,90671.85,0,"19.0760,72.8777",,28,DEV303,ATM,10
TRX0945,2024-03-24,1407.85,8888999900,DUTF,0,3,2059.15,56,62352.97,0,"35.6762,139.6503",,49,DEV303,Online,16
TRX0946,2024-03-01,973.55,7777888899,NEFT,0,2,2127.60,45,79714.51,1,"51.5074,-0.1278",,48,DEV101,Mobile,15
TRX0947,2024-02-22,1648.32,9876543210,DUTF,0,4,4767.31,57,87048.75,1,"40.7128,-74.0060",,49,DEV456,Online,18
TRX0948,2024-01-29,53.85,7777888899,DRTF,0,1,53.85,60,99198.39,1,"51.5074,-0.1278",,62,DEV101,Branch,10
TRX0949,2024-02-25,147.14,1234567890,DUTF,0,2,559.41,40,51284.21,0,"19.0760,72.8777",,30,DEV123,Online,10
TRX0950,2024-02-20,8637.64,1234567890,RTGS,1,3,10530.10,41,59921.85,1,"34.0522,-118.2437",,57,DEV123,Mobile,95
TRX0951,2024-03-24,1043.37,5555666677,CRTF,0,1,1043.37,54,80305.82,0,"34.0522,-118.2437",,36,DEV789,Online,10
TRX0952,2024-01-07,870.02,7777888899,DRTF,0,4,5100.11,61,100068.41,1,"35.6762,139.6503",,58,DEV101,Mobile,10
TRX0953,2024-01-19,1167.39,9876543210,CUTF,0,4,3612.47,58,102683.78,0,"51.5074,-0.1278",,38,DEV456,Branch,16
TRX0954,2024-03-18,48.66,5555666677,UPI,0,2,5092.65,55,80354.48,1,"51.5074,-0.1278",,26,DEV789,Branch,10
TRX0955,2024-03-26,3341.15,1234567890,RTGS,0,3,5118.68,46,100978.16,1,"40.7128,-74.0060",,48,DEV123,Mobile,33
TRX0956,2024-02-09,1697.20,3333444455,ACH,0,2,3253.49,55,104792.68,1,"51.5074,-0.1278",,26,DEV202,Mobile,10
TRX0957,2024-01-04,169.59,8888999900,UPI,0,2,309.94,51,81620.59,1,"19.0760,72.8777",,32,DEV303,Branch,10
TRX0958,2024-03-27,88.11,9876543210,DRTF,0,3,836.95,48,68682.23,1,"35.6762,139.6503",,45,DEV456,Branch,10
TRX0959,2024-01-29,1957.18,7777888899,CUTF,0,2,2011.03,62,102025.59,0,"19.0760,72.8777",,55,DEV101,Mobile,27
TRX0960,2024-02-27,966.90,9876543210,ACH,0,4,7029.51,58,88015.65,0,"19.0760,72.8777",,65,DEV456,Mobile,15
TRX0961,2024-03-22,2877.22,5555666677,RTGS,0,5,5573.95,56,83231.70,0,"19.0760,72.8777",,41,DEV789,Branch,31
TRX0962,2024-01-24,1165.31,9876543210,DRTF,0,1,1165.31,59,103849.09,1,"40.7128,-74.0060",,51,DEV456,ATM,10
TRX0963,2024-01-21,7129.00,1234567890,SWIFT,1,2,8807.66,65,130759.44,1,"34.0522,-118.2437",,57,DEV123,Online,71
TRX0964,2024-02-19,87.74,8888999900,IMPS,0,1,87.74,49,90759.59,1,"51.5074,-0.1278",,25,DEV303,Online,10
TRX0965,2024-01-26,3068.46,1234567890,RTGS,0,7,13106.86,66,133827.90,0,"40.7128,-74.0060",,37,DEV123,ATM,29
TRX0966,2024-01-30,1732.57,3333444455,NEFT,0,3,11056.91,59,139326.27,0,"35.6762,139.6503",,34,DEV202,ATM,18
TRX0967,2024-03-05,1333.94,9876543210,CRTF,0,1,1333.94,49,70016.17,0,"19.0760,72.8777",,60,DEV456,Branch,15
TRX0968,2024-02-27,1098.61,1234567890,NEFT,0,2,1560.82,42,61020.46,0,"40.7128,-74.0060",,36,DEV123,Branch,10
TRX0969,2024-03-16,427.16,9876543210,DRTF,0,4,2579.97,50,70443.33,0,"35.6762,139.6503",,35,DEV456,ATM,10
TRX0970,2024-02-11,196.04,3333444455,DUTF,0,5,4717.17,56,104988.72,0,"19.0760,72.8777",,57,DEV202,Branch,10
TRX0971,2024-01-26,4775.98,3333444455,RTGS,0,4,17290.82,60,144102.25,1,"51.5074,-0.1278",,57,DEV202,Branch,48
TRX0972,2024-02-24,813.79,9876543210,NEFT,0,1,813.79,59,88829.44,1,"51.5074,-0.1278",,64,DEV456,Mobile,10
TRX0973,2024-02-10,264.97,8888999900,UPI,0,2,570.04,50,91024.56,1,"51.5074,-0.1278",,56,DEV303,Online,12
TRX0974,2024-03-21,936.54,1234567890,ACH,0,2,2689.08,47,101914.70,1,"19.0760,72.8777",,33,DEV123,Branch,10
TRX0975,2024-03-03,1644.62,8888999900,DUTF,0,6,18406.14,57,63997.59,0,"35.6762,139.6503",,49,DEV303,Online,25
TRX0976,2024-02-18,1721.36,1234567890,CRTF,0,4,8580.64,43,62741.82,0,"51.5074,-0.1278",,38,DEV123,Mobile,13
TRX0977,2024-02-29,298.51,5555666677,CUTF,0,4,1974.53,55,116876.54,0,"35.6762,139.6503",,63,DEV789,Mobile,10
TRX0978,2024-01-01,180.68,5555666677,NEFT,0,3,2169.70,51,87121.13,0,"51.5074,-0.1278",,59,DEV789,Online,10
